t,x,y
1.160000000E1,1.305845403E3,-1.181999903E2
1.160416667E1,1.300786034E3,-1.193248187E2
1.160833333E1,1.296182885E3,-1.194695926E2
1.161250000E1,1.291091922E3,-1.205348428E2
1.161666667E1,1.286616357E3,-1.208282002E2
1.162083333E1,1.281415440E3,-1.218674515E2
1.162500000E1,1.276544782E3,-1.222017183E2
1.162916667E1,1.270745199E3,-1.231623536E2
1.163333333E1,1.266053775E3,-1.233277954E2
1.163750000E1,1.260344810E3,-1.242110671E2
1.164166667E1,1.255364836E3,-1.241414972E2
1.164583333E1,1.249669044E3,-1.252571103E2
1.165000000E1,1.244558924E3,-1.254272394E2
1.165416667E1,1.238511045E3,-1.265389368E2
1.165833333E1,1.233132310E3,-1.265748202E2
1.166250000E1,1.227104376E3,-1.275746196E2
1.166666667E1,1.221587788E3,-1.272407121E2
1.167083333E1,1.215381578E3,-1.284007668E2
1.167500000E1,1.210024714E3,-1.282775355E2
1.167916667E1,1.203702537E3,-1.289653853E2
1.168333333E1,1.197507303E3,-1.291914887E2
1.168750000E1,1.191221054E3,-1.303205393E2
1.169166667E1,1.185404138E3,-1.303033806E2
1.169583333E1,1.178414603E3,-1.311946892E2
1.170000000E1,1.172394019E3,-1.315252320E2
1.170416667E1,1.165989054E3,-1.323103453E2
1.170833333E1,1.159996642E3,-1.321911274E2
1.171250000E1,1.152547995E3,-1.333304217E2
1.171666667E1,1.146520314E3,-1.335530151E2
1.172083333E1,1.139544931E3,-1.343112750E2
1.172500000E1,1.133122719E3,-1.347462258E2
1.172916667E1,1.126440165E3,-1.359109741E2
1.173333333E1,1.119937987E3,-1.364294150E2
1.173750000E1,1.112867445E3,-1.375652329E2
1.174166667E1,1.105949557E3,-1.383442597E2
1.174583333E1,1.098609761E3,-1.393165107E2
1.175000000E1,1.091969203E3,-1.399775954E2
1.175416667E1,1.084578704E3,-1.411755079E2
1.175833333E1,1.077737636E3,-1.416527199E2
1.176250000E1,1.070136652E3,-1.428280421E2
1.176666667E1,1.063288957E3,-1.431730514E2
1.177083333E1,1.055697016E3,-1.438860360E2
1.177500000E1,1.048620877E3,-1.442773814E2
1.177916667E1,1.041169664E3,-1.451042681E2
1.178333333E1,1.033739774E3,-1.451487445E2
1.178750000E1,1.026124198E3,-1.455045240E2
1.179166667E1,1.018710603E3,-1.454620327E2
1.179583333E1,1.010850515E3,-1.455908505E2
1.180000000E1,1.003211556E3,-1.454387137E2
1.180416667E1,9.959370597E2,-1.456855966E2
1.180833333E1,9.889021061E2,-1.455659135E2
1.181250000E1,9.811394598E2,-1.460647421E2
1.181666667E1,9.741088166E2,-1.460425885E2
1.182083333E1,9.663581203E2,-1.464503869E2
1.182500000E1,9.588301628E2,-1.466375607E2
1.182916667E1,9.506068703E2,-1.472231322E2
1.183333333E1,9.429345365E2,-1.476481683E2
1.183750000E1,9.350758206E2,-1.483784724E2
1.184166667E1,9.271087396E2,-1.489144955E2
1.184583333E1,9.191371602E2,-1.499045639E2
1.185000000E1,9.114044779E2,-1.503711617E2
1.185416667E1,9.032381358E2,-1.513824525E2
1.185833333E1,8.954332932E2,-1.520279363E2
1.186250000E1,8.871301612E2,-1.530387357E2
1.186666667E1,8.792611188E2,-1.535225568E2
1.187083333E1,8.713553243E2,-1.543341630E2
1.187500000E1,8.634879574E2,-1.547629141E2
1.187916667E1,8.554892423E2,-1.559746362E2
1.188333333E1,8.476451318E2,-1.563030666E2
1.188750000E1,8.394845154E2,-1.570700958E2
1.189166667E1,8.314690166E2,-1.573643959E2
1.189583333E1,8.233290219E2,-1.579408091E2
1.190000000E1,8.154633429E2,-1.580077383E2
1.190416667E1,8.072362805E2,-1.583390737E2
1.190833333E1,7.995032048E2,-1.581429049E2
1.191250000E1,7.911949055E2,-1.582641860E2
1.191666667E1,7.833099409E2,-1.582225488E2
1.192083333E1,7.751158627E2,-1.583611149E2
1.192500000E1,7.673049665E2,-1.580556564E2
1.192916667E1,7.589693100E2,-1.581532371E2
1.193333333E1,7.511472745E2,-1.580080924E2
1.193750000E1,7.427767077E2,-1.580512472E2
1.194166667E1,7.348309606E2,-1.574364851E2
1.194583333E1,7.261579314E2,-1.574840595E2
1.195000000E1,7.185380358E2,-1.571623364E2
1.195416667E1,7.099242250E2,-1.571114907E2
1.195833333E1,7.021580836E2,-1.568507598E2
1.196250000E1,6.940308315E2,-1.573146559E2
1.196666667E1,6.862090326E2,-1.572400136E2
1.197083333E1,6.778741635E2,-1.572256929E2
1.197500000E1,6.697934047E2,-1.571583739E2
1.197916667E1,6.612560568E2,-1.575642826E2
1.198333333E1,6.536354744E2,-1.572662178E2
1.198750000E1,6.448212904E2,-1.577414747E2
1.199166667E1,6.368967132E2,-1.580995231E2
1.199583333E1,6.286471171E2,-1.585854485E2
1.200000000E1,6.209775249E2,-1.586136446E2
1.200416667E1,6.127712853E2,-1.591238511E2
1.200833333E1,6.049578341E2,-1.593475046E2
1.201250000E1,5.966564905E2,-1.598658248E2
1.201666667E1,5.888971191E2,-1.600150225E2
1.202083333E1,5.803442256E2,-1.603618401E2
1.202500000E1,5.726127816E2,-1.600164970E2
1.202916667E1,5.643293381E2,-1.601709581E2
1.203333333E1,5.565838938E2,-1.596544600E2
1.203750000E1,5.482964052E2,-1.597058440E2
1.204166667E1,5.409230772E2,-1.592724197E2
1.204583333E1,5.327380079E2,-1.590892931E2
1.205000000E1,5.255936816E2,-1.587596283E2
1.205416667E1,5.170173261E2,-1.586004813E2
1.205833333E1,5.098839749E2,-1.578572327E2
1.206250000E1,5.015391705E2,-1.574501818E2
1.206666667E1,4.945412603E2,-1.568898702E2
1.207083333E1,4.860189238E2,-1.566819395E2
1.207500000E1,4.788992368E2,-1.561168366E2
1.207916667E1,4.707671710E2,-1.555624009E2
1.208333333E1,4.633927324E2,-1.550995247E2
1.208750000E1,4.555704224E2,-1.549677990E2
1.209166667E1,4.483796988E2,-1.546780986E2
1.209583333E1,4.403099975E2,-1.545279550E2
1.210000000E1,4.331053138E2,-1.541711029E2
1.210416667E1,4.253644708E2,-1.542383522E2
1.210833333E1,4.183297220E2,-1.539850133E2
1.211250000E1,4.102338966E2,-1.540306190E2
1.211666667E1,4.034655443E2,-1.535218039E2
1.212083333E1,3.956267570E2,-1.536595186E2
