t,x,y
1.525000000E0,2.910272261E2,1.107060331E2
1.533333333E0,3.012043020E2,1.102728172E2
1.541666667E0,3.113088998E2,1.090953416E2
1.550000000E0,3.215878640E2,1.083307860E2
1.558333333E0,3.321334875E2,1.070824491E2
1.566666667E0,3.428361167E2,1.066258545E2
1.575000000E0,3.539380896E2,1.055651467E2
1.583333333E0,3.654142631E2,1.045282353E2
1.591666667E0,3.775119623E2,1.033258893E2
1.600000000E0,3.887680712E2,1.026986659E2
1.608333333E0,4.006865409E2,1.015600075E2
1.616666667E0,4.130757136E2,1.003702314E2
1.625000000E0,4.247875260E2,9.969105704E1
1.633333333E0,4.368313240E2,9.829888389E1
1.641666667E0,4.488921405E2,9.700018342E1
1.650000000E0,4.601311426E2,9.622776705E1
1.658333333E0,4.721180099E2,9.538581733E1
1.666666667E0,4.834068499E2,9.488076390E1
1.675000000E0,4.951494880E2,9.419015153E1
1.683333333E0,5.067594060E2,9.424752645E1
1.691666667E0,5.193502904E2,9.295017940E1
1.700000000E0,5.316288532E2,9.325937712E1
1.708333333E0,5.445022924E2,9.270950175E1
1.716666667E0,5.577231862E2,9.173970590E1
1.725000000E0,5.712460412E2,9.069641421E1
1.733333333E0,5.853127503E2,8.946264914E1
1.741666667E0,5.977774371E2,9.026220469E1
1.750000000E0,6.116200919E2,8.880044432E1
1.758333333E0,6.237943701E2,8.996939637E1
1.766666667E0,6.381807404E2,8.681678547E1
1.775000000E0,6.497506776E2,8.882210288E1
1.783333333E0,6.618259654E2,8.844226664E1
1.791666667E0,6.736487080E2,8.923000251E1
1.800000000E0,6.857038863E2,8.950172125E1
1.808333333E0,6.979032953E2,8.912455813E1
1.816666667E0,7.101518659E2,8.901338828E1
1.825000000E0,7.238236640E2,8.811484692E1
1.833333333E0,7.361311943E2,8.842300687E1
1.841666667E0,7.497155826E2,8.747197934E1
1.850000000E0,7.619714980E2,8.915487552E1
1.858333333E0,7.757554587E2,8.842252553E1
1.866666667E0,7.875819097E2,8.951427864E1
1.875000000E0,7.996443556E2,9.023579288E1
1.883333333E0,8.117427432E2,9.120758112E1
1.891666667E0,8.236536479E2,9.147275195E1
1.900000000E0,8.356031747E2,9.143991486E1
1.908333333E0,8.469623111E2,9.241971133E1
1.916666667E0,8.577977558E2,9.310734337E1
1.925000000E0,8.698820777E2,9.249746338E1
1.933333333E0,8.816391751E2,9.257266858E1
1.941666667E0,8.916395870E2,9.373136361E1
1.950000000E0,9.037801888E2,9.324502894E1
1.958333333E0,9.136251145E2,9.394167601E1
1.966666667E0,9.237482518E2,9.491001409E1
1.975000000E0,9.336559542E2,9.512216403E1
1.983333333E0,9.438616214E2,9.506648556E1
1.991666667E0,9.538560966E2,9.546215968E1
2.000000000E0,9.636146647E2,9.568812471E1
2.008333333E0,9.738456843E2,9.554707127E1
2.016666667E0,9.819055592E2,9.694814852E1
2.025000000E0,9.916771502E2,9.639125522E1
2.033333333E0,9.996201397E2,9.762508849E1
2.041666667E0,1.007549999E3,9.896098634E1
2.050000000E0,1.015523240E3,1.014162603E2
2.058333333E0,1.023553579E3,1.015318417E2
2.066666667E0,1.031423499E3,1.020796524E2
2.075000000E0,1.039457012E3,1.019698525E2
2.083333333E0,1.045355206E3,1.039268658E2
2.091666667E0,1.051445526E3,1.049678376E2
2.100000000E0,1.057460837E3,1.057118919E2
2.108333333E0,1.063262407E3,1.055253014E2
2.116666667E0,1.069492868E3,1.063958025E2
2.125000000E0,1.075230153E3,1.052945263E2
2.133333333E0,1.080438170E3,1.057844866E2
2.141666667E0,1.085367095E3,1.062215187E2
2.150000000E0,1.090422158E3,1.062062547E2
2.158333333E0,1.095378907E3,1.064214908E2
2.166666667E0,1.100233805E3,1.073578785E2
2.175000000E0,1.104443479E3,1.079717928E2
2.183333333E0,1.108128179E3,1.087109204E2
2.191666667E0,1.112090904E3,1.091033460E2
2.200000000E0,1.115141205E3,1.099962809E2
2.208333333E0,1.117332767E3,1.105417718E2
2.216666667E0,1.118956039E3,1.113559568E2
2.225000000E0,1.118994383E3,1.134571440E2
2.233333333E0,1.119110822E3,1.141861531E2
2.241666667E0,1.119238956E3,1.148925589E2
2.250000000E0,1.119084749E3,1.144481520E2
2.258333333E0,1.118986834E3,1.146176528E2
2.266666667E0,1.118969952E3,1.143544793E2
2.275000000E0,1.118913526E3,1.141426661E2
2.283333333E0,1.118819316E3,1.134677783E2
2.291666667E0,1.118033233E3,1.132938841E2
2.300000000E0,1.117116571E3,1.133447132E2
2.308333333E0,1.115994772E3,1.130069565E2
2.316666667E0,1.113624230E3,1.139883634E2
2.325000000E0,1.111293649E3,1.148521033E2
2.333333333E0,1.108199895E3,1.152694730E2
2.341666667E0,1.105141948E3,1.151500474E2
2.350000000E0,1.101927189E3,1.147658678E2
2.358333333E0,1.097808657E3,1.143800139E2
2.366666667E0,1.093686156E3,1.135059526E2
2.375000000E0,1.088934503E3,1.134229573E2
2.383333333E0,1.084313592E3,1.132885395E2
2.391666667E0,1.079182449E3,1.127510801E2
2.400000000E0,1.073990061E3,1.114703341E2
2.408333333E0,1.068099296E3,1.110058719E2
2.416666667E0,1.061988633E3,1.107167398E2
2.425000000E0,1.055711712E3,1.097933337E2
2.433333333E0,1.048989595E3,1.099285747E2
2.441666667E0,1.042162364E3,1.096977661E2
2.450000000E0,1.035304799E3,1.102204132E2
2.458333333E0,1.028311650E3,1.092284513E2
2.466666667E0,1.021122547E3,1.090974158E2
2.475000000E0,1.013520790E3,1.086450746E2
2.483333333E0,1.005341480E3,1.082685169E2
2.491666667E0,9.972619060E2,1.078483839E2
2.500000000E0,9.887515115E2,1.068053020E2
2.508333333E0,9.798811793E2,1.058926794E2
2.516666667E0,9.711349801E2,1.053171002E2
2.525000000E0,9.613485056E2,1.041203449E2
2.533333333E0,9.515983718E2,1.025642258E2
2.541666667E0,9.412523485E2,1.025108123E2
2.550000000E0,9.312953643E2,1.018205871E2
2.558333333E0,9.210164182E2,1.004627733E2
2.566666667E0,9.105927049E2,1.004818540E2
2.575000000E0,8.997026505E2,1.006298425E2
2.583333333E0,8.895989962E2,1.003222114E2
2.591666667E0,8.793040179E2,9.953909491E1
2.600000000E0,8.684666606E2,9.833814285E1
2.608333333E0,8.577005824E2,9.800712851E1
2.616666667E0,8.463968927E2,9.773375959E1
2.625000000E0,8.357021689E2,9.672647743E1
2.633333333E0,8.237610862E2,9.616505062E1
2.641666667E0,8.116359141E2,9.615898297E1
2.650000000E0,7.996857215E2,9.562199582E1
2.658333333E0,7.876873295E2,9.587561525E1
2.666666667E0,7.755718832E2,9.529104624E1
2.675000000E0,7.633455118E2,9.578422357E1
