mass_A
t,x,y
1.116666667E0,8.147276856E1,4.382474749E2
1.125000000E0,7.971192248E1,4.388612014E2
1.133333333E0,7.785554063E1,4.394320097E2
1.141666667E0,7.684003778E1,4.399713141E2
1.150000000E0,7.567554194E1,4.406214992E2
1.158333333E0,7.511127036E1,4.412164581E2
1.166666667E0,7.443814183E1,4.417374367E2
1.175000000E0,7.449453828E1,4.416819587E2
1.183333333E0,7.452516607E1,4.416703454E2
1.191666667E0,7.439351246E1,4.421281197E2
1.200000000E0,7.444128077E1,4.423075999E2
1.208333333E0,7.470698931E1,4.422466074E2
1.216666667E0,7.539067159E1,4.423333952E2
1.225000000E0,7.673516149E1,4.417686409E2
1.233333333E0,7.845640776E1,4.414315900E2
1.241666667E0,8.078363859E1,4.405255996E2
1.250000000E0,8.332678391E1,4.403499566E2
1.258333333E0,8.711817769E1,4.389336051E2
1.266666667E0,8.992373570E1,4.385490305E2
1.275000000E0,9.369841368E1,4.380825326E2
1.283333333E0,9.750669222E1,4.375278301E2
1.291666667E0,1.016922399E2,4.365365728E2
1.300000000E0,1.052624995E2,4.361478342E2
1.308333333E0,1.098590468E2,4.351875507E2
1.316666667E0,1.135371781E2,4.345672425E2
1.325000000E0,1.176449263E2,4.331321428E2
1.333333333E0,1.217080395E2,4.325096883E2
1.341666667E0,1.268699344E2,4.309561685E2
1.350000000E0,1.315415660E2,4.303093133E2
1.358333333E0,1.315787788E2,4.303258451E2
1.366666667E0,1.369840368E2,4.296023463E2
1.375000000E0,1.429651803E2,4.282416611E2
1.383333333E0,1.497249236E2,4.271637385E2
1.391666667E0,1.563491174E2,4.255925089E2
1.400000000E0,1.630176828E2,4.248679927E2
1.408333333E0,1.703085230E2,4.231265539E2
1.416666667E0,1.776017544E2,4.216630226E2
1.425000000E0,1.849753309E2,4.207120337E2
1.433333333E0,1.930375149E2,4.195139797E2
1.441666667E0,2.010593772E2,4.178313133E2
1.450000000E0,2.088230873E2,4.169034405E2
1.458333333E0,2.170330581E2,4.153975352E2
1.466666667E0,2.265526649E2,4.136919648E2
1.475000000E0,2.346496548E2,4.122541852E2
1.483333333E0,2.447279941E2,4.108511524E2
1.491666667E0,2.542916745E2,4.089229986E2
1.500000000E0,2.641558751E2,4.070421669E2
1.508333333E0,2.742292238E2,4.050353535E2
1.516666667E0,2.846003391E2,4.035238883E2
1.525000000E0,2.944645194E2,4.019747575E2
1.533333333E0,3.046070588E2,4.010316542E2
1.541666667E0,3.146398829E2,3.993488630E2
1.550000000E0,3.248675640E2,3.980697268E2
1.558333333E0,3.353373046E2,3.962940438E2
1.566666667E0,3.460035634E2,3.953012320E2
1.575000000E0,3.570383639E2,3.936850382E2
1.583333333E0,3.684480875E2,3.920738427E2
1.591666667E0,3.804702572E2,3.902662482E2
1.600000000E0,3.916807410E2,3.890752625E2
1.608333333E0,4.035271011E2,3.873402647E2
1.616666667E0,4.158410078E2,3.855306053E2
1.625000000E0,4.275040161E2,3.842648782E2
1.633333333E0,4.394628316E2,3.822703988E2
1.641666667E0,4.514433324E2,3.803684209E2
1.650000000E0,4.626294488E2,3.790332830E2
1.658333333E0,4.745590019E2,3.775911900E2
1.666666667E0,4.858083032E2,3.765205788E2
1.675000000E0,4.975015247E2,3.752418820E2
1.683333333E0,5.090997085E2,3.747168877E2
1.691666667E0,5.216096779E2,3.727896759E2
1.700000000E0,5.338882953E2,3.724826515E2
1.708333333E0,5.467179534E2,3.712877990E2
1.716666667E0,5.598735676E2,3.696561280E2
1.725000000E0,5.733270769E2,3.679359087E2
1.733333333E0,5.873142025E2,3.659981786E2
1.741666667E0,5.998033035E2,3.661715598E2
1.750000000E0,6.135552217E2,3.640173589E2
1.758333333E0,6.257728068E2,3.645742371E2
1.766666667E0,6.399829514E2,3.607040436E2
1.775000000E0,6.516389040E2,3.621265454E2
1.783333333E0,6.636799436E2,3.611415495E2
1.791666667E0,6.755273155E2,3.613353227E2
1.800000000E0,6.875809497E2,3.610020703E2
1.808333333E0,6.997460884E2,3.600135188E2
1.816666667E0,7.119736677E2,3.592881602E2
1.825000000E0,7.255831925E2,3.577050387E2
1.833333333E0,7.378906889E2,3.573955250E2
1.841666667E0,7.514102814E2,3.557643675E2
1.850000000E0,7.637351779E2,3.568304485E2
1.858333333E0,7.774650596E2,3.554076838E2
1.866666667E0,7.893313833E2,3.559049056E2
1.875000000E0,8.014148355E2,3.560205181E2
1.883333333E0,8.135467367E2,3.563842870E2
1.891666667E0,8.254559505E2,3.560517311E2
1.900000000E0,8.373887912E2,3.554196051E2
1.908333333E0,8.487827732E2,3.558284494E2
1.916666667E0,8.596390691E2,3.559717628E2
1.925000000E0,8.716775935E2,3.547565596E2
1.933333333E0,8.834236658E2,3.542419913E2
1.941666667E0,8.934696061E2,3.548976560E2
1.950000000E0,9.055705360E2,3.538030198E2
1.958333333E0,9.154380117E2,3.540050165E2
1.966666667E0,9.255969756E2,3.544644085E2
1.975000000E0,9.355028489E2,3.541793693E2
1.983333333E0,9.456928792E2,3.536118943E2
1.991666667E0,9.556946208E2,3.535057961E2
2.000000000E0,9.654522404E2,3.532420344E2
2.008333333E0,9.756633091E2,3.525880203E2
2.016666667E0,9.837833114E2,3.535830901E2
